person,title,date,url
Holden Karnofsky,Executive Director,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Alexander Berger,Managing Director,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Global Catastrophic Risks",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Interim Director of Operations,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Manager,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Senior Research Analyst,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Chris Somerville,"Program Officer, Scientific Research",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Heather Youngs,"Program Officer, Scientific Research",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Claire Zabel,"Program Officer, Global Catastrophic Risks",2018-03-06,https://web.archive.org/web/20180306174027/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Alexander Berger,Managing Director,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Global Catastrophic Risks",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Interim Director of Operations,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Manager,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Senior Research Analyst,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Chris Somerville,"Program Officer, Scientific Research",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Heather Youngs,"Program Officer, Scientific Research",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Claire Zabel,"Program Officer, Global Catastrophic Risks",2018-03-27,https://web.archive.org/web/20180327214144/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Alexander Berger,Managing Director,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Global Catastrophic Risks",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Interim Director of Operations,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Manager,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Amanda Hungerford,"Senior Associate, Farm Animal Welfare",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Senior Research Analyst,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Chris Somerville,"Program Officer, Scientific Research",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Heather Youngs,"Program Officer, Scientific Research",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Claire Zabel,"Program Officer, Global Catastrophic Risks",2018-04-06,https://web.archive.org/web/20180406001944/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Alexander Berger,Managing Director,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Global Catastrophic Risks",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Interim Director of Operations,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Daniel Dewey,"Program Officer, Potential Risks from Advanced Artificial Intelligence",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Derek Hopf,Grants Manager,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Amanda Hungerford,"Senior Associate, Farm Animal Welfare",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Michael Levine,Communications Officer,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Luke Muehlhauser,Senior Research Analyst,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Rocio Alba Navarro,Research Analyst,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
David Roodman,Senior Advisor,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Nicole Ross,Research Analyst,2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Chris Somerville,"Program Officer, Scientific Research",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Jaime Yassif,"Program Officer, Biosecurity and Pandemic Preparedness",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Heather Youngs,"Program Officer, Scientific Research",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Claire Zabel,"Program Officer, Global Catastrophic Risks",2018-05-05,https://web.archive.org/web/20180505212341/http://www.openphilanthropy.org:80/about/team
Cari Tuna,President,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Holden Karnofsky,Executive Director,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Alexander Berger,Managing Director,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Dev Basumallik,Grants Associate,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Nick Beckstead,"Program Officer, Global Catastrophic Risks",2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Lewis Bollard,"Program Officer, Farm Animal Welfare",2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Chloe Cockburn,"Program Officer, Criminal Justice Reform",2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Ajeya Cotra,Research Analyst,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Michelle Crentsil,"Associate, Criminal Justice Reform",2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
Morgan Davis,Deputy Director of Operations,2018-06-05,https://web.archive.org/web/20180605194037/http://www.openphilanthropy.org:80/about/team
